fr_sentence,lr_sentence,language_pair,class,binary_class,sbert_score,length_score,jaccard_bigrams,jaccard_trigrams,jaccard_quadrigrams,phonetic_jaccard,corpus,language
"Un homme avait deux fils. Dont le plus jeune dit à son père : mon père, donnez moi ce qui doit me revenir de votre bien. Et le père leur fit le partage de son bien. Peu de jours après, le plus jeune de ces deux fils, ayant amassé tout ce qu’il avait, s'en alla dans un pays étranger fort éloigné, où il dissipa tout son bien en excés et en débauches. Après qu’il eut tout dépensé, il survint une grande famine dans ce pays-là, et il commença à tomber en nécessité. Il s’en alla donc, et s’attacha au service d’un des habitants du pays, qui l'envoya dans sa maison des champs pour y garder les pourceaux. Et là il eût été bien aise de remplir son ventre des cosses que les pourceaux mangeaient; mais personne ne lui en donnait. Enfin, étant rentré en lui-même, il dit : Combien y a-t-il, chez mon père, de serviteurs à gages qui ont plus de qu’il ne leur en faut; et moi je meurs ici de faim ! Il faut que je me lève et que j'aille trouver mon père, et que je lui dise : mon père, j'ai pêché contre le ciel et contre vous; et je ne suis plus digne d'être appelé votre fils; traitez-moi comme l’un des serviteurs qui sont à vos gages. Il se leva donc et vint trouver son père , et lorsqu'il était encore bien loin, son père l'aperçut et en fut touché de compassion ; et, courant à lui, il se jeta à son cou et le baisa ; et son fils lui dit : mon père, j'ai péché contre le ciel et contre vous ; et je ne suis plus digne d'être appelé votre fils. Alors le père dit à ses serviteurs : apportez promptement la plus belle robe et l'en revêtez ; et mettez-lui un anneau au doigt et des souliers aux pieds ; amenez aussi le veau gras, et le tuez ; mangeons et faisons bonne chère : parce que mon fils que voici étail mort, et il est ressuscité ; il était perdu, et il est retrouvé. Ils commencèrent donc à faire festin. Cependant son fils ainé, qui était dans les champs, revint ; et, lorsqu’il fut proche de la maison, il entendit les concerts et le bruit de ceux qui dansaient. Il appela donc un des serviteurs, et lui demanda ce que c'était. Le serviteur lui répondit : c’est que votre frère est revenu ; et votre père a tué le veau gras, parce qu’il le revoit en santé. Ce qui l'ayant mis en colère, il ne voulait point entrer mais son père étant sorti pour l'en prier, il lui fit cette réponse : Voilà déjà tant d’années que je vous sers, et je ne vous ai jamais désobéi en rien de ce que vous m'avez commandé; et cependant vous ne m’avez jamais donné un chevreau, pour me réjouir avec mes amis ; mais aussitôt que votre autre fils, qui a mangé son bien avec des femmes perdues, est revenu, vous avez tué pour lui le veau gras. Alors le père lui dit: mon fils, vous êtes toujours avec moi, et tout ce que j'ai est à vous; mais il fallait faire festin et nous réjouir, parce que votre frère était mort, et il est ressuscité ; il était perdu, et il a été retrouvé.","Chì, à u Québec, i sindicati, i capi d’imprese è l’assemblee lucali hanu l’obligu di cummunicà in francese ?",filsprod_fr-oc_TarnGaronne,non-parallel,0,0.08668656647205353,0.9663120567375887,0.2894736842105263,0.0422360248447205,0.004158004158004158,0.015228426395939087,filsprod_fr-oc,TarnGaronne
"- Exiger de l'Insee un recensement annuel des locuteurs des langues régionales, afin de mesurer l'efficacité de la politique linguistique menée et, éventuellement, de la corriger.","- Vulè da l’Insee un censu annuale di i lucutori di e lingue regiunali, da misurà l’efficacità di a pulitica linguistica cundutta, è casu mai, curregella.",parcolab_feltin-20220308_tr__fr-co,parallel,1,0.7851066589355469,0.0,0.49107142857142855,0.2087378640776699,0.10546875,0.21212121212121213,parcolab_feltin-20220308_tr_,co
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.","E jeder Mensch het s Racht, vor de züstandiche nàtionàle Gerìchter e wìriksàmi Beruefùng ze màche, gejje d’Tàte, wie d’Grùndrachte verletze, wie ìhm dùrich d’Verfàssùng odder s Gsetz züstehn.",LIMSI_fr-oc_noc_bourganeuf,non-parallel,0,0.12129530310630798,0.3448275862068966,0.2158273381294964,0.044444444444444446,0.003861003861003861,0.0,LIMSI_fr-oc_noc,bourganeuf
"""Dans la majorité des Etats du monde, une large reconnaissance du plurilinguisme est la règle"", résume Philippe Blanchet.",3.,parcolab_feltin-20230207_tr__fr-oc,non-parallel,0,0.25040584802627563,0.9444444444444444,0.0,0.0,0.0,0.0,parcolab_feltin-20230207_tr_,oc
"""Cette décision"" ?",« Sta decisione » ?,parcolab_feltin-20230207_tr__fr-co,parallel,1,0.8825349807739258,0.4,0.45,0.35,0.3157894736842105,1.0,parcolab_feltin-20230207_tr_,co
"De quoi ne pouvant se consoler, elle pensa à aller se réclamer du roi.","Genäu eso derf mr äu ke schlìmmeri Strof bekùmme, àls wie dìe, wie ìm Momant vorgsahn gewann ìsch, wie d’strofbàre Tàt gschahn ìsch.",parcolab_boccace_tr__fr-co,non-parallel,0,0.19230198860168457,0.391304347826087,0.18518518518518517,0.025157232704402517,0.005681818181818182,0.10344827586206896,parcolab_boccace_tr_,co
"Nul ne peut être arbitrairement arrêté, détenu ni exilé.","E jeder Mensch het s Racht, e fréji Meinùng ze hàn ùn sie fréi üsszedrìcke. Mr derf àlso äu nìemes waje sine Meinùnge plöje. Do debi meint mr äu s Racht, Informàtione ùn Idee ze sueche, ze bekùmme ùn ze verbreite, dùrich égàl wàs fer Medie ùn ohne sich àn de Stààtsgranze ze hàlte.",parcolab_universal_tr__fr-gsw,non-parallel,0,0.1982874721288681,0.8333333333333334,0.17857142857142858,0.04564315352697095,0.007017543859649123,0.0,parcolab_universal_tr_,gsw
"Toute personne a droit, en pleine égalité, à ce que sa cause soit entendue équitablement et publiquement par un tribunal indépendant et impartial, qui décidera, soit de ses droits et obligations, soit du bien-fondé de toute accusation en matière pénale dirigée contre elle.","E jeder Mensch het s Racht, ìn voller Glichheit, àss siner Fàll geracht ùn éffentlich voreme ùnàbhangiche ùn ùnpàrtéiische Gerìcht verhàndelt wùrd. Dìs Gerìcht tuet entwedder ìwwer sini Rachte ùn Pflìchte entschide, odder, eb d’strofrachtliche Ànkloej gejje ìhne berachticht sìnn.",parcolab_universal_tr__fr-gsw,parallel,1,0.11755849421024323,0.06976744186046512,0.3131868131868132,0.08011049723756906,0.008714596949891068,0.04838709677419355,parcolab_universal_tr_,gsw
Sans doute.,Sarà.,parcolab_feltin-20211123_tr__fr-co,semi-parallel,1,0.7242778539657593,0.5,0.09090909090909091,0.0,0.0,0.0,parcolab_feltin-20211123_tr_,co
2.,2.,parcolab_universal_tr__fr-oc,parallel,1,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
2.,So het de Nordwend zu mien gaan dàss d'Sonn' d'stärrigst esch.,parcolab_universal_tr__fr-oc,non-parallel,0,0.3322279751300812,0.9090909090909091,0.0,0.0,0.0,0.0,parcolab_universal_tr_,oc
"C'est la crainte de Jean-Michel Blanquer, même si, de manière curieuse - à moins que ce ne soit très volontaire - le ministère de l'Education nationale n'a jamais réalisé d'enquêtes globales sur le sujet.",Hè ciò ch’ellu teme Jean-Michel Blanquer,parcolab_feltin-20210921_tr__fr-co,semi-parallel,1,0.2840516269207001,0.8235294117647058,0.24509803921568626,0.12571428571428572,0.09547738693467336,0.10344827586206896,parcolab_feltin-20210921_tr_,co
Article 21,"Quò fai que la bisa se botèt a bofar tan fòrt coma podiá, Mès dau mai que bofava, dau mai lo viatjaire se sarrava dins son mantèl, tal qu'a la fin, la bisa borrèt a lo li faire tombar.",parcolab_universal_tr__fr-gsw,non-parallel,0,0.20654575526714325,0.9487179487179487,0.03571428571428571,0.0,0.0,0.0,parcolab_universal_tr_,gsw
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Adounc lou sourel coumencèt soun obro,LIMSI_fr-oc_lan_lepontdemontvert_mi,semi-parallel,1,0.1636093705892563,0.6842105263157895,0.28,0.0625,0.016260162601626018,0.10526315789473684,LIMSI_fr-oc_lan_lepontdemontvert,mi
"Prenons l'exemple que je connais le mieux - celui de la langue d'oc (ou des langues d'oc, selon les points de vue).","Pigliemu l’esempiu ch’o cunnoscu u megliu – quellu di a lingua d’oc (o di e lingue d’oc, secondu u parè di l’unu o di l’altru).",parcolab_feltin-20211123_tr__fr-co,parallel,1,0.6081573963165283,0.12,0.30097087378640774,0.09036144578313253,0.035897435897435895,0.12903225806451613,parcolab_feltin-20211123_tr_,co
"Tous les enfants, qu'ils soient nés dans le mariage ou hors mariage, jouissent de la même protection sociale.",A famiglia hè l'elementu naturali è fundamintali di a sucità è à a sucità è à u Statu li tocca à pruteghja la.,parcolab_universal_tr__fr-gsw,non-parallel,0,0.15937986969947815,0.21739130434782608,0.24509803921568626,0.03571428571428571,0.0,0.07142857142857142,parcolab_universal_tr_,gsw
"Tout individu a droit à la vie, à la liberté et à la sûreté de sa personne.","Hà dirittu ogni persona à a vita, à a libertà è à a sicurezza.",parcolab_universal_tr__fr-co,parallel,1,0.8237041234970093,0.17647058823529413,0.375,0.20224719101123595,0.11764705882352941,0.23529411764705882,parcolab_universal_tr_,co
14.,14.,parcolab_filsprodigue_tr__fr-oc,semi-parallel,1,1.0000001192092896,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,oc
- Adopter la proposition de loi du député Christophe Euzet consistant à ajouter les accents régionaux parmi les discriminations réprimées par le Code pénal.,"Dìe àllgemeine Erklärùng vùn de Menscherachte ìsch s gemeinsàme Ideàl, wie àlli Vélliker ùn Nàtione ze erreiche hàn, fer àss e jeder Mensch ùn àlli Orgàne vùn de Gsellschàft, ùn dìs àllewil ìm Sìnn vùn dëre Erklärùng, sich ànstrange, dùrich de Ùnterrìcht ùn d’Erzìjjùng, de Reschpekt vor denne Rachte ùn Fréiheite ze entwìckle, ùn sich bemìehje, dùrich àls besseri Entscheidùnge ùff nàtionàler ùn ìnternàtionàler Ewwene, ìhri àllgemeine ùn guete Ànerkannùng ùn Reschpekt ze sìchere, ùn dìs so wohl ìn de Bevélkerùng vùn de Mìtglìedstààte salwer àls vùn de Gebìete, wie vùn denne Stààte regìert ware.",parcolab_feltin-20220308_tr__fr-co,non-parallel,0,0.20899778604507446,0.7473684210526316,0.26153846153846155,0.06235565819861432,0.017857142857142856,0.02631578947368421,parcolab_feltin-20220308_tr_,co
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,Convenguèron que lo prumièr que li fariá tombar,LIMSI_fr-oc_lan_lepontdemontvert,semi-parallel,1,0.4848621189594269,0.6521739130434783,0.2604166666666667,0.09219858156028368,0.038461538461538464,0.18181818181818182,LIMSI_fr-oc_lan,lepontdemontvert
Ils sont tombés d'accord que celui qui arriverait le premier à faire ôter son manteau au voyageur serait regardé comme le plus fort.,"Eccu unu di l’elementi essenziali scurdatu da quelli ch’ùn vedenu l’interessu di salvà u tariana (Amazonia), u thouktche (Siberia) o u poitevin saintongeais : una lingua ùn permette solu di trasmette un’infurmazione o di truvassi travagliu.",LIMSI_fr-oc_noc_sannat,non-parallel,0,0.15571710467338562,0.3611111111111111,0.310126582278481,0.02364864864864865,0.002976190476190476,0.022222222222222223,LIMSI_fr-oc_noc,sannat
1.,1.,parcolab_universal_tr__fr-co,parallel,1,1.0,0.0,0.0,0.0,0.0,0.0,parcolab_universal_tr_,co
"Alors le soleil a commencé à briller et au bout d'un moment, le voyageur, réchauffé, a ôté son manteau.",Eccu perchè u ragiunamentu di u Cunsigliu custituziunale pò esse cunsideratu cum’è ultraggiosamente centralizatore.,LIMSI_fr-oc_noc_agonac,non-parallel,0,0.20880547165870667,0.2631578947368421,0.17391304347826086,0.028735632183908046,0.005154639175257732,0.0,LIMSI_fr-oc_noc,agonac
"Alors, la bise s'est mise à souffler de toute sa force mais plus elle soufflait, plus le voyageur serrait son manteau autour de lui et à la fin, la bise a renoncé à le lui faire ôter.","Alara la bisa se botèt a bufar tant que pusquèt, mas mai bufava, mai lo viatjaire quichava lo mantèl a son entorn, la bisa renoncièt a o ié faire levar.",LIMSI_fr-oc_lan_montblanc,parallel,1,0.6323642730712891,0.1891891891891892,0.45794392523364486,0.18137254901960784,0.09881422924901186,0.175,LIMSI_fr-oc_lan,montblanc
"· Commençons par le plus important, qu'illustre la réussite de l'école de mathématiques française : en parlant différemment, nous pensons différemment.","Alara, la bisa se metèt a bufar de tot son vam que, d’ont mai bufava, d’ont mai lo viatjaire se sarrava lo mantèl a el, fin finala, aquesta pleguèt de lo i voler far quitar.",parcolab_feltin-20211123_tr__fr-co,non-parallel,0,0.13583363592624664,0.4,0.3333333333333333,0.09545454545454546,0.018656716417910446,0.04878048780487805,parcolab_feltin-20211123_tr_,co
"Considérant qu'il est essentiel d'encourager le développement de relations amicales entre nations,",Àrtikel 16,parcolab_universal_tr__fr-oc,non-parallel,0,0.04835978522896767,0.8333333333333334,0.046875,0.011235955056179775,0.0,0.0,parcolab_universal_tr_,oc
"Nul ne sera condamné pour des actions ou omissions qui, au moment où elles ont été commises, ne constituaient pas un acte délictueux d'après le droit national ou international.","La bisa e lo solelh se bigornavan, chascun assurava qu'èra lo plus fòrt, quand veguèran un voiatjuer que s'avançava, paquetat dins son mantèl.",parcolab_universal_tr__fr-gsw,non-parallel,0,0.0,0.20689655172413793,0.3153846153846154,0.05042016806722689,0.010752688172043012,0.06818181818181818,parcolab_universal_tr_,gsw
"Parler notre idiome national est plus ""utile"" pour trouver du travail que de maîtriser l'arpitan ou le franc-comtois ?",Alura a tramuntana s'è missu a suffia di tüta a sé forza ma ciü suffiava e ciü u piligrin strinziva u se mantilu e a fin a tramuntana ha lasciaiu casca .,parcolab_feltin-20211123_tr__fr-co,non-parallel,0,0.0848759114742279,0.40625,0.2972972972972973,0.049019607843137254,0.008658008658008658,0.027777777777777776,parcolab_feltin-20211123_tr_,co
"De quoi ne pouvant se consoler, elle pensa à aller se réclamer du roi.",E coma se’n podiá pas aconsolar,parcolab_boccace_tr__fr-oc,semi-parallel,1,0.2369014322757721,0.5714285714285714,0.22950819672131148,0.10126582278481013,0.04597701149425287,0.0,parcolab_boccace_tr_,oc
31.,31.,parcolab_filsprodigue_tr__fr-oc,semi-parallel,1,0.9999999403953552,0.0,1.0,0.0,0.0,0.0,parcolab_filsprodigue_tr_,oc
"Pour quoi, comme les bonnes choses peuvent toujours être utiles, on doit les écouter avec attention, quel que soit le narrateur.","A sapete, par indettu chì, à u Paese di Galles, l’amparera di u gallese hè ubligatoria in tutte e scole sin’à 16 anni è chì un citadinu si pò sprime in sta lingua davant’à i tribunali ?",parcolab_boccace_tr__fr-oc,non-parallel,0,0.1797829121351242,0.43243243243243246,0.2923076923076923,0.03225806451612903,0.0035587188612099642,0.06818181818181818,parcolab_boccace_tr_,oc
"Mais on lui dit qu’elle perdrait sa peine, pour ce que le roi était de nature si pusillanime et tellement bon à rien, que loin de venger les injures faites aux autres, il supportait avec une lâcheté blâmable celles qu’on lui faisait ; à tel point, que quiconque avait quelque sujet de courroux contre lui pouvait se soulager en l’insultant.",Mr het ìhre àwwer gsäät,parcolab_boccace_tr__fr-gsw,semi-parallel,1,0.16437485814094543,0.9166666666666666,0.08148148148148149,0.020161290322580645,0.0,0.0,parcolab_boccace_tr_,gsw
"Tout individu a droit à la liberté d'opinion et d'expression, ce qui implique le droit de ne pas être inquiété pour ses opinions et celui de chercher, de recevoir et de répandre, sans considérations de frontières, les informations et les idées par quelque moyen d'expression que ce soit.",E jeder Mensch het s Racht,parcolab_universal_tr__fr-gsw,semi-parallel,1,0.283543199300766,0.875,0.1282051282051282,0.014492753623188406,0.0,0.02631578947368421,parcolab_universal_tr_,gsw
L'Assemblée générale,E jeder Mensch het Pflìchte de Gemeinschàft gejjenìwwer. Nùmme do kànn sich sini Parsenlichkeit fréi ùn gànz entfàlte.,parcolab_universal_tr__fr-oc,non-parallel,0,0.2193843126296997,0.8888888888888888,0.09411764705882353,0.01680672268907563,0.007936507936507936,0.0,parcolab_universal_tr_,oc
